timestamp,M-6,M-1,M-2,S-2,P-10,T-4,T-5,F-7,M-3,M-4,M-5,P-15,C-1,C-2,T-12,T-13,F-4,F-5,D-14,T-9,P-14,T-8,P-11,D-15,D-16,M-7,F-8,label
511,-1,0.750730133,-1.021232945,-1,0.994352675,0,-1,-0.964285714,1.000070758,0.999978107,-0.827732028,0.996172249,0.638065523,-1,-0.681033422,0.203421468,-0.804120932,-0.799093259,-1,0,0.999388889,-1,0.938729463,1.004627487,0.960524002,-1.000795186,-1,
512,-1,0.750730133,-1.021232945,-1,0.992658478,0,-1,0.964285714,1.000070758,0.999978107,-0.599940409,0.995476294,0.650546022,-1,-0.67939307,0.20420741,-0.803196611,-0.794746899,-1,0,0.999481481,-1,0.940000636,1.00740398,0.960524002,-1.000795186,-1,
513,-1,0.747786047,-1.010474076,-1,0.993787943,0,-1,-0.928571429,1.000070758,0.999978107,-0.137026773,0.996694215,0.656786271,-1,-0.677752717,0.204993352,-0.802657423,-0.790550414,-1,0,0.999425926,-1,0.938284552,1.023137436,-1,-1.000795186,-1,
514,-1,0.746349333,-1.005052449,-1,0.994070309,0,-1,-0.928571429,1.000070758,0.999978107,-0.399284191,0.995824271,0.667706708,-1,-0.676112364,0.205779294,-0.802118236,-0.770916857,-1,0,0.99937037,-1,0.938729463,1.040721888,-1,-1.000795186,-0.869565217,
515,-1,0.744806632,-0.999725754,-1,0.993787943,0,-1,-0.928571429,1.000070758,0.999978107,-0.661412376,0.981557199,0.680187207,-1,-0.674472011,0.206565236,-0.801579049,-0.754430664,-1,0,0.999444444,-1,0.929004989,1.049051365,0.960524002,-1.000795186,-0.869565217,
516,-1,0.743252155,-0.994272484,-1,0.993505577,0,-1,-0.964285714,1.000070758,0.999978107,-0.729776785,0.979817312,0.68174727,-1,-0.672831659,0.207351179,-0.801502022,-0.736820413,-1,0,0.999407407,-1,0.920615248,1.048125868,-1,-1.000795186,-0.913043478,
517,-1,1.000011776,-0.74871711,-1,0.992658478,0,-1,0.964285714,1.000070758,0.999978107,-0.747650467,0.995476294,0.697347894,-1,-0.671191306,0.208137121,-0.79965338,-0.727453258,-1,0,0.999407407,-1,0.92004322,1.04720037,-1,-1.000795186,-1,
518,-1,1.000011776,-0.74871711,-1,0.993787943,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.995476294,0.72074883,-1,-0.669550953,0.208923063,-0.798883112,-0.716662295,-1,0,0.999537037,-1,0.920678806,1.046274873,0.960524002,-1.000795186,-1,
519,-1,1.000011776,-0.74871711,-1,0.993787943,0,-1,0.964285714,1.000070758,0.999978107,-1,0.994432362,0.725429017,-1,-0.667910601,0.209709005,-0.798035817,-0.713065308,-1,0,0.999592593,0.519607843,0.919216957,1.044423878,-1,-1.000795186,-1,
520,-1,1.000011776,-0.74871711,-1,0.993787943,0,-1,0.964285714,1.000070758,0.999978107,-1,0.995128317,0.731669267,-1,-0.666270248,0.210494947,-0.796341229,-0.876353554,-1,0,0.999333333,-1,0.918581371,1.04349838,-1,-1.000795186,-1,
521,-1,1.000011776,-0.74871711,-1,0.993787943,0,-1,0.535714286,1.000070758,0.999978107,-1,0.994954328,0.733229329,-1,-0.664629895,0.211280889,-0.795725014,-0.873281127,-1,0,0.9995,-1,0.918263578,1.036094401,0.960524002,-1.000795186,-0.956521739,
522,-1,1.000011776,-0.74871711,-1,0.993787943,0,-1,-0.785714286,1.000070758,0.999978107,-1,0.994780339,0.751950078,-1,-0.662989543,0.212066831,-0.794261506,-0.864963093,-1,0,0.999537037,-1,0.920424572,1.035168903,-1,-1.000795186,-0.739130435,
523,-1,1.000011776,-0.74871711,-1,0.992940844,0,-1,-0.785714286,1.000070758,0.999978107,-1,0.994954328,0.764430577,-1,-0.66134919,0.212852773,-0.793722319,-0.852598449,-1,0,0.999481481,-1,0.918899164,1.034243406,-1,-1.000795186,-1,
524,-1,1.000011776,-0.74871711,-1,0.994635042,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.983819052,0.767550702,-1,-0.659708837,0.213638716,-0.792104756,-0.84577916,-1,0,0.99937037,-1,0.90923825,1.029615919,0.960524002,-1.000795186,-0.956521739,
525,-1,1.000011776,-0.74871711,-1,0.994635042,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.985210961,0.772230889,-1,-0.658068485,0.214424658,-0.791565569,-0.831915771,-1,0,0.999462963,-1,0.899386659,1.024988431,-1,-1.000795186,-1,
526,-1,1.000011776,-0.74871711,-1,0.996046873,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.983471074,0.778471139,-1,-0.656428132,0.2152106,-0.790718275,-0.780958447,-1,0,0.99937037,-1,0.8974799,1.024062934,-1,-1.000795186,-0.739130435,
527,-1,1.000011776,-0.74871711,-1,0.992093746,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.992866464,0.780031201,-1,-0.654787779,0.215996542,-0.790179087,-0.775562966,-1,0,0.999462963,-1,0.911907713,1.023137436,0.960524002,-1.000795186,-1,
528,-1,1.000011776,-0.74871711,-1,0.992093746,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.972857764,0.781591264,-1,-0.653147427,0.216782484,-0.788715579,-0.773389786,-1,0,0.9995,-1,0.897861251,1.022211939,-1,-1.000795186,-1,
529,-1,1.000011776,-0.74871711,-1,0.993505577,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.970943889,0.783151326,-1,-0.651507074,0.217568426,-0.787945311,-0.771066732,-1,0,0.999518519,-1,0.903772206,1.021286441,-1,-1.000795186,-0.956521739,
530,-1,1.000011776,-0.74871711,-1,0.995199774,0,-1,-0.857142857,1.000070758,0.999978107,-1,0.98399304,0.783151326,-1,-0.649866721,0.218354368,-0.787329097,-0.768968489,-1,0,0.9995,-1,0.73375282,1.020360944,0.960524002,-1.000795186,-1,
531,-1,0.772186631,-1.126437812,-1,0.993505577,0,-1,0.964285714,1.000070758,0.999978107,-1,0.986602871,0.783151326,-1,-0.648226369,0.21914031,-0.784479106,-0.766795309,-1,0,0.999574074,-1,0.738710395,1.019435447,-1,-1.000795186,-1,
532,-1,0.772080644,-1.12664877,-1,0.994917408,0,-1,0.964285714,1.000070758,0.999978107,-1,0.986254893,0.7925117,-1,-0.646586016,0.219926252,-0.781629116,-0.764547192,-1,0,0.999351852,-1,0.734324848,1.018509949,-1,-1.000795186,-0.782608696,
533,-1,0.771079655,-1.121237692,-1,0.990964281,0,-1,0.607142857,1.000070758,0.999978107,-1,0.986254893,0.794071763,-1,-0.644945663,0.220712195,-0.777854805,-0.762374012,-1,0,0.999574074,-1,0.743223059,1.017584452,0.960524002,-1.000795186,-1,
534,-1,0.770078666,-1.11579497,-1,0.995764507,0,-1,0.964285714,1.000070758,0.999978107,-1,0.986428882,0.797191888,-1,-0.643305311,0.221498137,-0.775621028,-0.760125895,-1,0,0.999555556,-1,0.735723139,1.016658954,-1,-1.000795186,-1,
535,-1,0.769101229,-1.110362795,-1,0.994070309,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.986254893,0.800312012,-1,-0.641664958,0.222284079,-0.773002118,-0.759076773,-1,0,0.9995,-1,0.741443417,1.015733457,-1,-1.000795186,-1,
536,-1,0.767994253,-1.104898977,-1,0.992376112,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.979295346,0.801872075,-1,-0.640024605,0.223070021,-0.770306181,-0.756903593,-1,0,0.999296296,-1,0.741189182,1.014807959,0.960524002,-1.000795186,-1,
537,-1,0.766981488,-1.099456255,-1,0.994070309,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.975119617,0.8049922,-1,-0.638384253,0.223855963,-0.768303485,-0.755779535,-1,0,0.9995,-1,0.742396797,1.013882462,0.742394936,-1.000795186,-0.826086957,
538,-1,0.765850959,-1.094034629,-1,0.996329239,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.967116137,0.806552262,-1,-0.6367439,0.224641905,-0.765453495,-0.754580539,-1,0,0.999481481,-1,0.73426129,1.012956964,-0.198698787,-1.000795186,-1,
539,-1,0.765850959,-1.094034629,-1,0.992940844,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.969551979,0.811232449,-1,-0.635103547,0.225427847,-0.762911612,-0.754130915,-1,0,0.999592593,-1,0.735023993,1.012031467,-0.815456304,-1.000795186,-1,
540,-1,0.764743982,-1.088591907,-1,0.993505577,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.979991301,0.812792512,-1,-0.633463195,0.226213789,-0.758752166,-0.751433175,-1,0,0.999611111,-1,0.7347062,1.011105969,-1,-1.000795186,-1,
541,-1,0.763613453,-1.083128089,-1,0.992093746,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.962592431,0.820592824,-1,-0.631822842,0.226999731,-0.75605623,-0.871632508,-1,0,0.999518519,-1,0.893920615,1.010180472,-1,-1.000795186,-1,
542,-1,0.762459372,-1.077822489,-1,0.993223211,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.941887777,0.822152886,-1,-0.630182489,0.227785674,-0.754053534,-0.870658324,-1,0,0.999555556,-1,0.895255347,1.009254975,-1,-1.000795186,-0.826086957,
543,-1,0.762459372,-1.077822489,-1,0.992376112,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.95615485,0.823712949,-1,-0.628542137,0.228571616,-0.751357597,-0.8702087,-1,0,0.99937037,-1,0.901102743,1.008329477,-1,-1.000795186,-1,
544,-1,0.76008055,-1.066947593,-1,0.994917408,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.95615485,0.823712949,-1,-0.626901784,0.229357558,-0.748122473,-0.86968414,-1,0,0.999444444,-1,0.914259383,1.00740398,-1,-1.000795186,-1,
545,-1,0.758914692,-1.061525966,-1,0.993787943,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.956850805,0.823712949,-1,-0.625261431,0.2301435,-0.745503562,-0.868410206,-1,0,0.99937037,-1,0.899005307,1.006478482,-1,-1.000795186,-1,
546,-1,0.757654623,-1.056167627,-1,0.992658478,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.955806873,0.840873635,-1,-0.623621079,0.230929442,-0.742961679,-0.867960583,-1,0,0.999444444,-1,0.90167477,1.005552985,-1,-1.000795186,-1,
547,-1,0.756371002,-1.050724905,-1,0.991246647,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.956502827,0.847113885,-1,-0.621980726,0.231715384,-0.740496823,-0.867361085,-1,0,0.999537037,-1,0.899768011,1.004627487,-1,-1.000795186,-0.956521739,
548,-1,0.755110933,-1.045313827,-1,0.993223211,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.9707699,0.867394696,-1,-0.620340373,0.232501326,-0.738031966,-0.86668665,-1,0,0.999462963,-1,0.902501033,1.00370199,-1,-1.000795186,-0.782608696,
549,-1,0.753721325,-1.039976584,-1,0.994635042,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.979295346,0.868954758,-1,-0.618700021,0.233287268,-0.735259003,-0.866611713,-1,0,0.999555556,-1,0.899386659,1.002776492,-1,-1.000795186,-1,
550,-1,0.753721325,-1.039976584,-1,0.993505577,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.980165289,-0.998439938,-1,-0.617059668,0.234073211,-0.733025226,-0.866237026,-1,0,0.999592593,-1,0.919216957,1.001850995,-1,-1.000795186,-0.826086957,
551,-1,0.75241415,-1.034544409,-1,0.994352675,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.980165289,-0.996879875,-1,-0.615419315,0.234859153,-0.731330637,-0.864138784,-1,0,0.999611111,-1,0.920551689,1.000925497,-1,-1.000795186,-1,
552,-1,0.751024542,-1.029217714,-1,0.993787943,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.980339278,-0.996879875,-1,-0.613778962,0.235645095,-0.728942808,-0.863614223,-1,0,0.999555556,-1,0.917818667,1,-1,-1.000795186,-1,
553,-1,0.749611381,-1.02378554,-1,0.994635042,0,-1,1,1.000070758,0.999978107,-1,0.981209221,-0.996879875,-1,-0.61213861,0.236431037,-0.726709031,-0.863014725,-1,0,0.999444444,-1,0.713922522,0.999074503,-1,-1.000795186,-1,
554,-1,0.749611381,-1.02378554,-1,0.995199774,0,-1,-0.035714286,1.000070758,0.999978107,-1,0.979991301,-1,-1,-0.610498257,0.237216979,-0.723627961,-0.862415227,-1,0,0.9995,-1,0.70839292,0.99629801,-1,-1.000795186,-1,
555,-1,0.746773282,-1.01302667,-1,0.994070309,0,-1,-0.928571429,1.000070758,0.999978107,-1,0.966072205,-0.996879875,-1,-0.608857904,0.238002921,-0.721933372,-0.86151598,-1,0,0.999555556,-1,0.704198049,0.995372513,-1,-1.000795186,-1,
556,-1,0.745218804,-1.007699975,-1,0.993505577,0,-1,-0.928571429,1.000070758,0.999978107,-1,0.986428882,-0.996879875,-1,-0.607217552,0.238788863,-0.71815906,-0.875679119,-1,0,0.999481481,-1,0.592080592,0.994447015,-1,-1.000795186,-0.869565217,
557,-1,0.74381742,-1.002278349,-1,0.992658478,-1,-1,-0.928571429,1.000070758,0.999978107,-1,0.986428882,-0.996879875,-1,-0.605577199,0.239574805,-0.716464471,-0.872606692,-1,0,0.999518519,-1,0.519178822,0.994447015,-1,-1.000795186,-0.913043478,
558,-1,0.742251166,-0.996930558,-1,0.993505577,-1,-1,-0.928571429,1.000070758,0.999978107,-1,0.977033493,-0.996879875,-1,-0.603936846,0.240360747,-0.714692856,-0.868410206,-1,0,0.999518519,-1,0.547589538,0.993521518,-1,-1.000795186,-0.826086957,
559,-1,0.999988224,-0.74871711,-1,0.993787943,-1,-1,-0.928571429,1.000070758,0.999978107,-1,0.977555459,-1,-1,-0.602296494,0.24114669,-0.71269016,-0.866311964,-1,0,0.999759259,-1,0.538818445,0.99259602,-1,-1.000795186,-0.956521739,
560,-1,0.999988224,-0.74871711,-1,0.992940844,-1,-1,0.964285714,1.000070758,0.999978107,-1,0.977207482,-0.982839314,-1,-0.600656141,0.241932632,-0.71053341,-0.863389411,-1,0,0.999388889,-1,0.557059777,0.991670523,-1,-1.000795186,-1,
561,-1,0.999988224,-0.74871711,-1,0.994352675,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.998434102,-0.976599064,-1,-0.599015788,0.242718574,-0.705372617,-0.862789913,-1,0,0.999444444,-1,0.509517908,0.990745025,-1,-1.000795186,-0.956521739,
562,-1,0.999988224,-0.74871711,-1,0.994352675,-1,-1,-0.678571429,1.000070758,0.999978107,-1,0.998260113,-0.973478939,-1,-0.597375436,0.243504516,-0.701829386,-0.862190416,-1,0,0.999425926,-1,0.484602917,0.989819528,-1,-1.000795186,-0.956521739,
563,-1,0.999988224,-0.74871711,-1,0.994635042,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.998434102,-0.96723869,-1,-0.595735083,0.244290458,-0.700828038,-0.861590918,-1,0,0.9995,-1,0.58985604,0.988894031,-1,-1.000795186,-1,
564,-1,0.999988224,-0.74871711,-1,0.993223211,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.998956068,-0.959438378,-1,-0.59409473,0.2450764,-0.698748315,-0.86151598,-1,0,0.999574074,-1,0.606381288,0.987968533,-1,-1.000795186,-0.695652174,
565,-1,0.999988224,-0.74871711,-1,0.992940844,-1,-1,-0.821428571,1.000070758,0.999978107,-1,0.998260113,-0.953198128,-1,-0.592454378,0.245862342,-0.696668592,-0.86099142,-1,0,0.9995,-1,0.60441097,0.987043036,-1,-1.000795186,-1,
566,-1,0.999988224,-0.74871711,-1,0.992376112,-1,-1,-0.857142857,1.000070758,0.999978107,-1,0.99739017,-0.948517941,-1,-0.590814025,0.246648284,-0.694974003,-0.859117989,-1,0,0.999351852,-1,0.604982998,0.986117538,-1,-0.956047928,-0.782608696,
567,-1,0.999988224,-0.74871711,-1,0.992093746,-1,-1,-0.785714286,1.000070758,0.999978107,-1,0.997216181,-0.911076443,-1,-0.589173672,0.247434226,-0.69196996,-0.858518491,-1,0,0.999462963,-1,0.578606159,0.985192041,-1,-1.000469882,-0.956521739,
568,-1,0.999988224,-0.74871711,-1,0.992093746,-1,-1,-0.785714286,1.000070758,0.999978107,-1,0.996520226,-0.900156006,-1,-0.58753332,0.248220169,-0.689659157,-0.857918993,-1,0,0.9995,-1,0.569072362,0.984266543,-1,-1.000433738,-0.739130435,
569,-1,0.999988224,-0.74871711,-1,0.993787943,-1,-1,-0.892857143,1.000070758,0.999978107,-1,0.997042192,-0.851794072,-1,-0.585892967,0.249006111,-0.685884845,-0.857394432,-1,0,0.999518519,-1,0.600279658,0.983341046,-1,-0.956047928,-1,
570,-1,0.999988224,-0.74871711,-1,0.992093746,-1,-1,-0.857142857,1.000070758,0.999978107,-1,0.996694215,-0.847113885,-1,-0.584252614,0.249792053,-0.683574042,-0.856869871,-1,0,0.999444444,-1,0.58464423,0.982415548,-1,-1.000433738,-0.956521739,
571,-1,0.999988224,-0.74871711,-1,0.993223211,-1,-1,-0.892857143,1.000070758,0.999978107,-1,0.996694215,-0.834633385,-1,-0.582612262,0.250577995,-0.681879453,-0.856270374,-1,0,0.999296296,-1,0.562907173,0.981490051,-1,-0.962951584,-0.913043478,
572,-1,0.999988224,-0.74871711,-1,0.993505577,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.995650283,-0.831513261,-1,-0.580971909,0.251363937,-0.679645677,-0.855595938,-1,0,0.99937037,-1,0.601296596,0.980564553,-1,-0.996024072,-0.826086957,
573,-1,0.999988224,-0.74871711,-1,0.988987717,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.996868204,-0.817472699,-1,-0.579331556,0.252149879,-0.677257847,-0.854921503,-1,0,0.999574074,-1,0.557441129,0.979639056,-1,-0.956047928,-1,
574,-1,0.999988224,-0.74871711,-1,0.994352675,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.978077425,-0.809672387,-1,-0.577691204,0.252935821,-0.67456191,-0.854322005,-1,0,0.999555556,-1,0.547843773,0.978713559,-1,-0.956047928,-1,
575,-1,0.710619907,-0.90844413,-1,0.990681914,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.964680296,-0.8049922,-1,-0.576050851,0.253721763,-0.672482188,-0.854247068,-1,0,0.999407407,-1,0.557695363,0.976862564,-1,-0.994361412,-0.956521739,
576,-1,0.710631683,-0.903159627,-1,0.994352675,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.962592431,-0.79875195,-1,-0.574410498,0.254507706,-0.66932409,-0.853722507,-1,0,0.999592593,-1,0.544348047,0.975937066,-1,-0.994361412,-1,
577,-1,0.708511941,-0.897959507,-1,0.994635042,-1,-1,-0.821428571,1.000070758,0.999978107,-1,0.979121357,-0.786271451,-1,-0.572770146,0.255293648,-0.667629501,-0.853123009,-1,0,0.999462963,-1,0.547144628,0.975011569,-1,-0.994361412,-0.695652174,
578,-1,0.706392199,-0.892632811,-1,0.993787943,-1,-1,0.964285714,1.000070758,0.999978107,-1,0.97738147,-0.780031201,-1,-0.571129793,0.25607959,-0.665318698,-0.852523512,-1,0,0.999574074,-1,0.499920552,0.974086071,-1,-0.994361412,-0.956521739,
579,-1,0.704237128,-0.887432691,-1,0.993223211,-1,-1,0.964285714,1.000070758,0.999978107,-1,0.977903436,-0.767550702,-1,-0.56948944,0.256865532,-0.663932216,-0.851924014,-1,0,0.999462963,-1,0.486954587,0.973160574,-1,-0.994361412,-1,
580,-1,0.70197607,-0.887432691,-1,0.992093746,-1,-1,0.607142857,1.000070758,0.999978107,-1,0.977555459,-0.76599064,-1,-0.567849088,0.257651474,-0.662083574,-0.851774139,-1,0,0.999407407,-1,0.493628245,0.972235076,-1,-0.994361412,-1,
581,-1,0.70197607,-0.882127092,-1,0.994635042,-1,-1,0.964285714,1.000070758,0.999978107,-1,0.977033493,-0.758190328,-1,-0.566208735,0.258437416,-0.65361063,-0.851174641,-1,0,0.999407407,-1,0.569263037,0.971309579,-1,-0.994361412,-0.695652174,
582,-1,0.699750342,-0.876948067,-1,0.993223211,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.976163549,-0.750390016,-1,-0.564568382,0.259223358,-0.649143077,-0.850650081,-1,0,0.999388889,-1,0.583373057,0.969458584,-1,-0.994361412,-1,
583,-1,0.697477507,-0.876948067,-1,0.993505577,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.965898217,-0.742589704,-1,-0.56292803,0.2600093,-0.641363374,-0.850275394,-1,0,0.999481481,-1,0.623160772,0.968533087,-1,-0.994361412,-1,
584,-1,0.697477507,-0.871642468,-1,0.991811379,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.965724228,-0.739469579,-1,-0.561287677,0.260795242,-0.622337762,-0.849675896,-1,0,0.999351852,-1,0.620936219,0.967607589,-1,-0.994361412,-1,
585,-1,0.695192897,-0.866442348,-1,0.995199774,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.974423662,-0.733229329,-1,-0.559647324,0.261581185,-0.604082419,-0.849076399,-1,0,0.999407407,-1,0.619728605,0.965756594,-1,-0.994361412,-0.695652174,
586,-1,0.692790522,-0.866442348,-1,0.992940844,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.974945629,-0.731669267,-1,-0.558006971,0.262367127,-0.586212209,-0.848626775,-1,0,0.999425926,-1,0.626656497,0.964831097,-1,-0.994361412,-0.956521739,
587,-1,0.692790522,-0.861242228,-1,0.992093746,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.973901696,-0.728549142,-1,-0.556366619,0.263153069,-0.570883882,-0.848027277,-1,0,0.999574074,-1,0.581593415,0.963905599,-1,-0.994361412,-1,
588,-1,0.690388148,-0.861242228,-1,0.994070309,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.973727708,-0.72698908,-1,-0.554726266,0.263939011,-0.560870402,-0.847427779,-1,0,0.999388889,-1,0.539199797,0.962054604,-1,-0.994361412,-1,
589,-1,0.690388148,-0.855968272,-1,0.993505577,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.974249674,-0.719188768,-1,-0.553085913,0.264724953,-0.559406894,-0.847053093,-1,0,0.999407407,-1,0.552610671,0.961129107,-1,-0.994361412,-0.956521739,
590,-1,0.687985774,-0.850768152,-1,0.994917408,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.973901696,-0.711388456,-1,-0.551445561,0.265510895,-0.558867707,-0.844879913,-1,0,0.9995,-1,0.550703912,0.960203609,-1,-0.994361412,-0.826086957,
591,-1,0.685465637,-0.845568031,-1,0.991246647,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.972857764,-0.709828393,-1,-0.549805208,0.266296837,-0.558020412,-0.842931545,-1,0,0.999481481,-1,0.580195125,0.959278112,-1,-0.994361412,-0.739130435,
592,-1,0.682921946,-0.845568031,-1,0.994917408,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.97337973,-0.708268331,-1,-0.548164855,0.267082779,-0.557019064,-0.839634306,-1,0,0.99937037,-1,0.533543077,0.958352615,-1,-0.994361412,-0.956521739,
593,-1,0.682921946,-0.840367911,-1,0.993505577,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.97337973,-0.708268331,-1,-0.546524503,0.267868721,-0.554862315,-0.838285436,-1,0,0.999481481,-1,0.617694728,0.957427117,-1,-0.994361412,-0.869565217,
594,-1,0.68036648,-0.835188887,-1,0.993787943,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.972161809,-0.708268331,-1,-0.54488415,0.268654664,-0.551550164,-0.836711754,-1,0,0.999462963,-1,0.509263673,-1,-1,-0.994361412,-0.826086957,
595,-1,0.67782279,-0.835188887,-1,0.994070309,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.972161809,-0.702028081,-1,-0.543243797,0.269440606,-0.551010976,-0.835138072,-1,0,0.999574074,-1,0.59455938,0.955576122,-1,-0.994361412,-0.826086957,
596,-1,0.67782279,-0.829999314,-1,0.992093746,0,-1,-0.964285714,1.000070758,0.999978107,-1,0.972509787,-0.695787832,-1,-0.541603445,0.270226548,-0.546466397,-0.834163888,-1,0,0.999518519,-1,0.567674071,-1,-1,-0.994361412,-1,
597,-1,0.675126007,-0.82482029,-1,0.994070309,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.971813832,-0.691107644,-1,-0.539963092,0.27101249,-0.54592721,-0.833414515,-1,0,0.999537037,-1,0.622334509,-1,-1,-0.994361412,-1,
598,-1,0.672441001,-0.82482029,-1,0.992658478,-1,-1,-0.964285714,1.000070758,0.999978107,-1,0.971987821,-0.68798752,-1,-0.538322739,0.271798432,-0.545233969,-0.831840833,-1,0,0.999592593,-1,0.636444529,0.95279963,-1,-0.994361412,-0.826086957,
599,-1,0.672441001,-0.819715101,-1,0.994352675,-1,-1,0.964285714,1.000070758,0.999978107,-1,0.972509787,-0.686427457,-1,-0.536682387,0.272584374,-0.544540728,-0.830267151,-1,0,0.999425926,-1,0.638097054,0.95279963,-1,-0.956084073,-1,
